KIC,Evol_State,Mass,S_Mass,Radius,S_Radius,Logg_Seis,S_Logg_Seis,Teff,S_Teff,[Fe/H],S_[Fe/H],[Alp/Fe],S_[Alp/Fe],[C/Fe],S_[C/Fe],[N/Fe],S_[N/Fe],[C/N],S_[C/N]
10934588,RC,1.0285,0.04,10.4903,0.1855,2.4114,0.0037,4704.182,43.5181,-0.0347,0.058,0.0386,0.022,0.0039,0.033911863893971925,0.091,0.03795310886419663,-0.0871,0.053234322895823215
10934758,RC,1.6832,0.0652,11.0118,0.1944,2.5832,0.0038,4824.9844,45.1021,0.0239,0.058,-0.0065,0.022,-0.1329,0.03482021739113189,0.2302,0.03930857703791794,-0.3631,0.05492267117477851
10934929,RC,1.1352,0.0442,10.9012,0.1929,2.4209,0.0037,4633.951,42.1246,0.1005,0.058,0.013,0.022,0.0181,0.029672880907225436,0.217,0.03361561070828844,-0.1989,0.0468951517757052
10935377,RGB,1.0583,0.0406,4.8294,0.0835,3.0966,0.0043,4891.089,55.1742,-0.2978,0.058,0.1028,0.022,0.0564,0.06388752930025068,0.0457,0.06587575324285558,0.010700000000000001,0.09600662079866187
10935437,RC,1.6882,0.0694,10.8205,0.2009,2.5997,0.004,4776.7446,44.5718,0.1115,0.058,-0.0081,0.022,-0.1379,0.031792372400598685,0.3239,0.036055453420986795,-0.4618,0.05027488982499288
10936814,RC,1.3612,0.0496,11.1272,0.185,2.4819,0.0036,4807.3125,45.2916,-0.056,0.058,0.0074,0.022,-0.0832,0.03663692438545182,0.2391,0.04093513884638351,-0.32230000000000003,0.05745969536385086
10936833,RC,1.3326,0.0486,11.0626,0.184,2.4778,0.0036,4803.351,45.3024,-0.0747,0.058,-0.0085,0.022,-0.0797,0.03724249338355846,0.2275,0.041206232481127765,-0.30720000000000003,0.05809666104945965
10936984,RGB,1.1428,0.0442,9.3192,0.1618,2.5588,0.0039,4551.922,44.007,0.0931,0.058,0.0338,0.022,0.0168,0.034214648393025245,0.1582,0.03795310886419663,-0.1414,0.05344805290027291
10937071,RGB,1.1837,0.0494,4.7722,0.0891,3.1556,0.0045,4763.059,51.0324,0.1237,0.058,0.0206,0.022,-0.0791,0.044206536861784836,0.1591,0.047983573349734306,-0.2382,0.0682484556082249
10937322,RC,1.1302,0.0441,11.0071,0.195,2.4106,0.0041,4573.068,48.4771,0.2703,0.058,0.0376,0.022,0.0318,0.037848062381665104,0.3184,0.04147732611587203,-0.2866,0.05873474246222938
10937597,RC,1.2666,0.049,10.9749,0.1936,2.4626,0.0043,4898.08,57.2006,-0.2161,0.058,0.0317,0.022,-0.0391,0.06782372778794385,0.2427,0.06939997049453098,-0.2818,0.10152196490213755
10937672,RC,1.3148,0.0514,13.2793,0.2356,2.3133,0.0037,4469.843,41.4389,0.3392,0.058,0.019,0.022,0.0573,0.02694782041574555,0.3065,0.0303624870913573,-0.2492,0.042459675315996113
10937722,RGB,1.167,0.0449,9.765,0.1691,2.5269,0.004,4725.6323,46.1804,-0.3522,0.058,0.1013,0.022,-0.0099,0.0466288128542114,0.1385,0.04988122879294414,-0.1484,0.0714304857915345
10937936,RC,1.3834,0.0536,10.7746,0.1902,2.5169,0.004,4824.6294,49.0876,-0.0291,0.058,0.032,0.022,-0.176,0.04360096786367819,0.2537,0.04771247971499005,-0.42969999999999997,0.06760919974808534
10937954,RC,1.0261,0.0398,10.9938,0.1943,2.3697,0.004,4757.6904,50.1944,-0.1374,0.058,0.0789,0.022,0.0255,0.04935387334569128,0.1172,0.052592165140386754,-0.0917,0.07544990810100771
10938167,RC,1.3285,0.0514,10.9786,0.1936,2.4831,0.0043,4918.59,57.5798,-0.3095,0.058,0.0875,0.022,-0.0645,0.07085157277847706,0.195,0.07211090684197359,-0.2595,0.1057653000714333
10960400,RGB,1.1957,0.0459,9.3823,0.1624,2.5726,0.0043,4784.059,52.603,-0.4144,0.058,0.0793,0.022,-0.0582,0.06328196030214404,0.1894,0.06479137870387854,-0.24760000000000001,0.09475254344215334
10960424,RC,1.6979,0.0697,11.8665,0.2201,2.522,0.0041,4866.4126,46.3785,-0.0708,0.058,-0.0004,0.022,-0.3386,0.03845363137977174,0.4384,0.04283279428959334,-0.777,0.060206852694048706
10960798,RGB,1.1513,0.0444,7.9899,0.1386,2.6959,0.0039,4612.4727,43.0587,0.0541,0.058,0.054,0.022,-0.0094,0.032397941398705325,0.1785,0.03632654705573106,-0.18789999999999998,0.05091021046292766
10961390,RC,1.0705,0.0418,10.76,0.1907,2.4068,0.0036,4543.307,40.1692,0.276,0.058,0.0318,0.022,0.0653,0.025131113421425627,0.2085,0.028735925282891733,-0.1432,0.039923924982630685
10962775,RC,1.321,0.0512,11.2808,0.1991,2.457,0.0039,4838.6816,47.0946,-0.3226,0.058,0.0829,0.022,-0.0588,0.06812651228699718,0.151,0.06939997049453098,-0.2098,0.10174402938734194
10964223,RC,1.3583,0.0557,11.2835,0.2092,2.4689,0.0041,4887.713,47.5448,-0.3066,0.058,0.0698,0.022,-0.0683,0.04723438185231804,0.2484,0.050694509697176926,-0.3167,0.07248400239506408
10965536,RGB,1.2344,0.0476,12.4987,0.2167,2.3333,0.0039,4632.136,43.2513,-0.2556,0.058,0.0683,0.022,-0.0771,0.03845363137977174,0.2318,0.04201951338536055,-0.3089,0.05958138238412733
10966241,RGB,1.5612,0.0649,7.3145,0.1362,2.9049,0.0045,4979.087,53.0949,-0.3159,0.058,0.0441,0.022,-0.1183,0.06540145179551729,0.2401,0.06750231505132114,-0.3584,0.09833075300230115
10966458,RC,1.1506,0.0474,11.0023,0.2044,2.4187,0.004,4711.0693,43.5053,-0.0384,0.058,0.0236,0.022,-0.0457,0.034214648393025245,0.162,0.03822420249894089,-0.2077,0.053657244867579446
10971893,RC,1.2908,0.0503,11.1783,0.1979,2.4549,0.0039,4628.6885,46.0585,0.1492,0.058,-0.0068,0.022,-0.0123,0.04874830434758465,0.2992,0.05177888423615397,-0.3115,0.07439674244157474
10972288,RGB,1.1869,0.0453,7.9374,0.1363,2.7149,0.0039,4530.9077,43.1303,0.3051,0.058,0.0222,0.022,0.0667,0.04057312287314499,0.2472,0.04391716882857038,-0.1805,0.06254537552311157
10972627,RC,1.4114,0.0582,11.4438,0.2128,2.4733,0.004,4664.3623,42.4507,0.1137,0.058,0.0216,0.022,0.0106,0.029672880907225436,0.2808,0.0338867043430327,-0.2702,0.04710601032711553
10972860,RC,1.3366,0.0549,11.5621,0.2145,2.4407,0.0041,4853.28,46.7086,-0.2183,0.058,0.0372,0.022,-0.0887,0.042995398865571556,0.1814,0.046899198810757256,-0.2701,0.06655478262112063
10973854,RGB,1.2829,0.0496,11.9261,0.2071,2.3922,0.0038,4536.037,41.1648,-0.0054,0.058,0.0343,0.022,-0.0214,0.0363341398863985,0.2046,0.039579670672662194,-0.226,0.05620255471997455
10974202,RC,1.2896,0.0499,11.3914,0.2009,2.4381,0.0043,4922.0107,56.515,-0.3737,0.058,0.0825,0.022,-0.0901,0.0626763913040374,0.217,0.06479137870387854,-0.3071,0.09430984475415814
10974984,RC,1.2683,0.0495,11.5687,0.205,2.4174,0.0036,4562.7393,40.3249,0.2964,0.058,0.0188,0.022,0.0499,0.024828328922372307,0.3586,0.028464831648147473,-0.3087,0.03950148456051741
10975126,RC,0.9922,0.0384,10.5081,0.1854,2.3943,0.0038,4863.797,47.146,-0.3446,0.058,0.1074,0.022,0.0159,0.04783995085042469,0.1066,0.05123669696666545,-0.0907,0.07333132402200637
10977146,RGB,1.2829,0.0492,5.1821,0.0896,3.119,0.0042,4838.6714,51.4837,0.0033,0.058,0.0129,0.022,-0.0661,0.044509321360838155,0.2727,0.04852576061922283,-0.3388,0.06887925762987833
10977468,RC,1.1988,0.0493,11.1637,0.2074,2.4239,0.0043,4730.129,50.091,-0.0007,0.058,0.0218,0.022,-0.0454,0.045114890358944795,0.185,0.04879685425396709,-0.2304,0.0695189237232498
10977979,RGB,1.1476,0.044,4.4258,0.0765,3.2076,0.0041,4861.95,49.4975,-0.0319,0.058,0.0501,0.022,-0.0282,0.039361984876931704,0.2119,0.04364607519382612,-0.2401,0.06147596978232975
10978581,RGB,1.5214,0.0584,6.7046,0.1159,2.9693,0.0041,4833.2217,50.7157,-0.0371,0.058,0.0146,0.022,-0.0839,0.03663692438545182,0.2608,0.04093513884638351,-0.3447,0.05745969536385086
10978699,RGB,1.2335,0.0475,9.3435,0.1619,2.5898,0.0041,4704.423,48.7182,-0.2069,0.058,0.0661,0.022,-0.0533,0.03966476937598502,0.2163,0.043374981559081864,-0.2696,0.061482500338656376
10978857,RC,1.4192,0.0553,11.5045,0.2038,2.4711,0.0036,4589.9663,40.6571,0.3174,0.058,0.0185,0.022,0.0302,0.03451743289207857,0.4103,0.03822420249894089,-0.3801,0.05387114286757264
10979258,RGB,1.0714,0.0415,10.0953,0.1755,2.4601,0.0038,4476.3843,40.0298,0.1061,0.058,0.0428,0.022,0.0336,0.03603135538734518,0.17,0.03930857703791794,-0.13640000000000002,0.05577916853346371
10979742,RGB,1.3238,0.0504,7.9467,0.1363,2.7612,0.0037,4634.608,41.5045,0.2361,0.058,0.0289,0.022,-0.0057,0.02694782041574555,0.2965,0.03063358072610156,-0.30219999999999997,0.04267014699908113
10988898,RC,1.3499,0.0524,11.2034,0.1981,2.4724,0.0041,4715.226,49.8369,0.0971,0.058,0.0127,0.022,-0.0078,0.04269261436651823,0.3202,0.04635701154126874,-0.32799999999999996,0.06592395350754092
10989954,RGB,1.1655,0.0449,8.3788,0.1453,2.6599,0.0042,4638.829,49.2489,0.0293,0.058,0.0497,0.022,-0.0114,0.043298183364624876,0.1973,0.046899198810757256,-0.2087,0.06677090207358642
10989961,RGB,1.1978,0.0459,7.1765,0.1241,2.8063,0.004,4863.295,48.6035,-0.2858,0.058,0.0959,0.022,-0.0801,0.04905108884663797,0.1962,0.052592165140386754,-0.2763,0.0752321818402617
10990113,RGB,1.2485,0.0483,9.5908,0.1667,2.5724,0.0038,4497.0713,39.961,0.3139,0.058,0.0019,0.022,-0.0135,0.025131113421425627,0.2809,0.028464831648147473,-0.2944,0.03971302565628495
10990243,RC,1.2366,0.048,11.3328,0.2002,2.4243,0.0038,4774.757,45.7425,-0.0721,0.058,0.0308,0.022,-0.0434,0.03815084688071842,0.244,0.042290607020104815,-0.2874,0.059574761226070284
10991398,RC,1.114,0.0432,10.6684,0.1883,2.4315,0.0038,4832.632,46.2744,-0.2159,0.058,0.0595,0.022,-0.0393,0.04208704536841159,0.1831,0.04608591790652448,-0.22240000000000001,0.06528475509436307
10991673,RGB,1.5423,0.0594,11.1671,0.1935,2.5315,0.0039,4677.5366,43.4198,-0.0614,0.058,0.0125,0.022,-0.1185,0.034214648393025245,0.2277,0.03795310886419663,-0.3462,0.05344805290027291
10991798,RGB,1.2768,0.0492,8.9111,0.1545,2.646,0.0042,4645.43,49.2622,0.102,0.058,0.0057,0.022,-0.0618,0.04238982986746491,0.2216,0.04608591790652448,-0.2834,0.06550051048984656
10991892,RGB,1.2254,0.0476,19.0307,0.3325,1.9529,0.0037,4401.623,39.3752,0.0031,0.058,0.0011,0.022,-0.0152,0.028764527410065473,0.1552,0.03198904889982287,-0.1704,0.04499709282297593
10992345,RGB,1.1221,0.0433,8.2261,0.1426,2.6595,0.0038,4633.2944,42.2137,-0.0267,0.058,0.0579,0.022,0.0263,0.032397941398705325,0.149,0.03632654705573106,-0.12269999999999999,0.05091021046292766
10992390,RGB,1.3971,0.0549,25.8305,0.4544,1.7376,0.0037,4166.585,36.6972,0.0077,0.058,0.0269,0.022,0.0051,0.02664503591669223,0.1689,0.029007018917635994,-0.1638,0.041201375936018206
11013005,RGB,1.2266,0.0503,7.908,0.1454,2.7324,0.0048,4716.4116,58.2231,-0.0834,0.058,0.0418,0.022,-0.0154,0.06540145179551729,0.2255,0.06723122141657688,-0.2409,0.09812776401009299
11013471,RGB,1.1449,0.044,8.6158,0.149,2.628,0.0047,4811.557,60.91,-0.3849,0.058,0.1216,0.022,0.0448,0.08659636672924975,0.0824,0.08485230767495389,-0.0376,0.1268410750558292
11014039,RC,1.3008,0.0534,11.7413,0.2179,2.4155,0.0041,4825.604,45.9457,-0.1922,0.058,0.0561,0.022,-0.0209,0.04117869187125162,0.1918,0.04527263700229169,-0.2127,0.06401493520173213
11015408,RGB,1.0718,0.0448,7.8064,0.1459,2.685,0.0042,4688.72,43.4751,-0.1475,0.058,0.0965,0.022,0.0458,0.03663692438545182,0.0876,0.04039295157689498,-0.0418,0.05704177732380808
11018481,RGB,1.3012,0.0508,21.263,0.3726,1.8801,0.0038,4370.606,39.8211,-0.203,0.058,0.0647,0.022,-0.0205,0.033003510396811965,0.2223,0.03578435978624253,-0.2428,0.05092281690286113
11018710,RGB,1.2327,0.0476,8.9156,0.1547,2.6304,0.0038,4603.993,41.615,0.0882,0.058,0.0168,0.022,0.0023,0.029370096408172116,0.2841,0.03307342343879992,-0.2818,0.04626211085934704
11018745,RC,1.2792,0.0529,11.294,0.2102,2.442,0.0039,4570.2886,40.2235,0.3401,0.058,-0.0081,0.022,-0.0083,0.024222759924265664,0.3077,0.027922644378658948,-0.31599999999999995,0.03865677754036359
11018922,RC,1.2624,0.0458,11.2378,0.1864,2.4406,0.0037,4982.416,49.3588,-0.3909,0.058,0.0694,0.022,-0.0639,0.0699432192813171,0.3187,0.0712976259377408,-0.3826,0.10449223553144377
11019025,RC,1.0617,0.0437,10.8302,0.2013,2.3975,0.0045,4685.0723,52.7968,-0.0669,0.058,0.0323,0.022,0.0418,0.06419031379930401,0.1151,0.06614684687759984,-0.0733,0.09643083438787133
11019125,RC,1.1855,0.049,11.5817,0.2157,2.3871,0.004,4518.3145,41.1738,0.3867,0.058,0.0308,0.022,0.1165,0.033911863893971925,0.2656,0.0374109215947081,-0.1491,0.0528162285653846
11019752,RC,1.0477,0.0432,11.5038,0.2139,2.3393,0.004,4667.259,42.8264,0.0229,0.058,0.0338,0.022,0.0501,0.031792372400598685,0.2132,0.03578435978624253,-0.1631,0.05006454884710911
11019954,RC,1.1635,0.045,10.6881,0.1885,2.4488,0.0038,4890.677,47.5337,-0.2933,0.058,0.0703,0.022,-0.0255,0.0466288128542114,0.2109,0.050423416062432655,-0.2364,0.0718434413290075
11020885,RC,1.1931,0.0479,11.4724,0.2103,2.3981,0.0036,4500.6494,39.8119,0.4014,0.058,0.0073,0.022,0.0481,0.024828328922372307,0.3231,0.02819373801340321,-0.275,0.03929038574868057
11026472,RGB,1.7503,0.0672,8.0309,0.1389,2.8734,0.0039,4817.2974,44.9582,0.076,0.058,-0.0214,0.022,-0.188,0.033306294895865285,0.2769,0.037682015229452366,-0.4649,0.0525987523399031
11026843,RC,1.0774,0.0444,11.0624,0.2056,2.3854,0.004,4681.1816,43.3981,-0.0914,0.058,0.0595,0.022,0.0363,0.03512300189018521,0.2079,0.038766389768429416,-0.1716,0.054717415493631856
11026973,RC,1.2313,0.0481,13.5192,0.2397,2.2693,0.0041,4523.523,49.2499,0.1194,0.058,0.018,0.022,0.0406,0.038756415878825064,0.2922,0.042290607020104815,-0.25160000000000005,0.06000473974068467
11027005,RC,1.7575,0.0681,10.8006,0.1906,2.6188,0.0038,4851.405,45.912,0.0188,0.058,0.01,0.022,-0.1444,0.03542578638923853,0.2606,0.04012185794215072,-0.405,0.05597847555281819
11027337,RGB,1.1511,0.0445,10.8829,0.189,2.4254,0.0038,4541.6953,41.269,-0.0492,0.058,0.0474,0.022,-0.0088,0.03148958790154536,0.1165,0.03524217251675401,-0.1253,0.04943187126040727
11028372,RGB,1.0767,0.0414,9.5669,0.1656,2.5095,0.0039,4747.7676,45.2455,-0.3788,0.058,0.1269,0.022,-0.0134,0.045417674857998115,0.1258,0.04879685425396709,-0.1392,0.0697358387530611
11028575,RC,1.2876,0.0499,10.9017,0.1924,2.4756,0.0038,4837.611,46.0451,-0.1135,0.058,0.0251,0.022,-0.0334,0.039059200377878384,0.2185,0.043374981559081864,-0.2519,0.06105290235604557
11029151,RC,1.3623,0.0529,11.3042,0.1998,2.4686,0.0038,4730.7363,44.0185,0.0175,0.058,0.0099,0.022,-0.0672,0.033003510396811965,0.2449,0.0374109215947081,-0.3121,0.05217608283938882
11029738,RC,1.1872,0.049,11.3141,0.2104,2.4081,0.0042,4657.032,48.005,0.0234,0.058,0.0434,0.022,0.014,0.0408759073721983,0.1491,0.044459356098058914,-0.1351,0.06317601724069953
11030524,RGB,1.0625,0.0408,6.1648,0.1066,2.8863,0.0039,4854.1743,46.7033,-0.2862,0.058,0.1093,0.022,0.0588,0.045417674857998115,0.1285,0.049067947888711355,-0.06970000000000001,0.06994245176911443
11030542,RGB,1.4241,0.0597,9.5852,0.1793,2.6301,0.0042,4590.06,43.467,0.1653,0.058,0.0087,0.022,0.0068,0.031186803402492042,0.3362,0.03469998524726549,-0.3294,0.04879953006332461
11030582,RC,1.1005,0.0453,10.7764,0.2002,2.4174,0.004,4709.218,43.5329,0.0102,0.058,0.025,0.022,-0.0508,0.033003510396811965,0.0635,0.037139827959963845,-0.1143,0.05196576858996086
11031040,RC,1.1062,0.0431,11.9537,0.2116,2.3296,0.0037,4641.046,42.6633,-0.04,0.058,0.0431,0.022,-0.0246,0.033003510396811965,0.1935,0.03686873432521958,-0.21810000000000002,0.05175601968221241
11031856,RC,1.0844,0.042,11.5368,0.2035,2.3518,0.0039,4890.2183,48.1724,-0.4161,0.058,0.1029,0.022,0.0075,0.05147336483906454,0.2304,0.054760914218340846,-0.2229,0.07862195215404652
11032402,RGB,1.3328,0.0524,28.5736,0.5025,1.6264,0.0038,4180.6494,37.4703,-0.1607,0.058,0.0623,0.022,0.0082,0.029672880907225436,0.2074,0.03226014253456713,-0.1992,0.045850357342892584
11032660,RGB,0.9816,0.0377,12.7913,0.2214,2.2099,0.0039,4765.6772,45.5769,-0.371,0.058,0.0907,0.022,-0.0219,0.04572045935705144,0.2221,0.049067947888711355,-0.244,0.07015947471905877
11033153,RGB,1.4205,0.0546,9.5297,0.165,2.6341,0.0039,4743.433,44.5987,-0.1173,0.058,0.035,0.022,-0.08,0.03693970888450514,0.1767,0.04093513884638351,-0.2567,0.05767355380786322
11033302,RC,1.3715,0.053,11.3047,0.1994,2.4715,0.0038,4912.935,47.7684,-0.2637,0.058,0.058,0.022,-0.1553,0.04632602835515808,0.2831,0.0501523224276884,-0.4384,0.07141992847427397
11033569,RGB,1.2487,0.0482,6.7576,0.1172,2.8767,0.0038,4602.8555,42.526,0.3476,0.058,-0.003,0.022,0.0342,0.02694782041574555,0.3115,0.030904674360845825,-0.2773,0.04288129948385628
11033650,RGB,1.2742,0.0534,10.4776,0.1961,2.5037,0.0044,4583.669,46.3095,-0.0003,0.058,-0.002,0.022,-0.0614,0.03966476937598502,0.2021,0.0431038879243376,-0.2635,0.06127495519178163
11033882,RGB,1.2755,0.0493,14.086,0.2445,2.2411,0.0039,4567.8726,42.4613,-0.2731,0.058,0.089,0.022,0.0464,0.037848062381665104,0.1765,0.041206232481127765,-0.1301,0.05852703901367112
11036477,RGB,1.3174,0.0506,5.976,0.1034,3.0067,0.0045,4802.919,57.8324,0.1062,0.058,0.0174,0.022,0.0282,0.057529054820130945,0.2352,0.0607249741827146,-0.207,0.08750931811289386
11037290,RC,1.7351,0.0674,11.7285,0.2073,2.5416,0.0037,4730.3003,43.5341,0.1104,0.058,0.0118,0.022,-0.003,0.030884018903438722,0.3061,0.03497107888200975,-0.3091,0.04879634996659689
11037923,RC,1.1576,0.0451,11.3137,0.2003,2.3971,0.0038,4603.729,44.4766,0.1353,0.058,0.0333,0.022,0.0333,0.03693970888450514,0.2147,0.040664045211639244,-0.1814,0.05746497782150596
11042262,RC,1.1637,0.0452,11.0775,0.1958,2.4177,0.0041,4744.535,51.7183,-0.0421,0.058,0.0207,0.022,-0.0328,0.049656657844744614,0.0871,0.053134352409875275,-0.1199,0.076079533250977
11042658,RGB,1.2692,0.0492,10.6612,0.1853,2.4867,0.0038,4476.8247,39.446,0.2107,0.058,0.0383,0.022,0.0686,0.033911863893971925,0.2278,0.0374109215947081,-0.1592,0.0528162285653846
11043208,RGB,1.249,0.0482,9.0134,0.1564,2.6266,0.0041,4590.311,47.8673,0.0895,0.058,0.0343,0.022,0.0073,0.03996755387503834,0.2598,0.04364607519382612,-0.2525,0.061905844532845554
11043690,RC,1.482,0.0613,12.2588,0.2283,2.4347,0.0041,4541.125,43.3251,0.4212,0.058,-0.0067,0.022,0.012,0.03603135538734518,0.3677,0.039579670672662194,-0.3557,0.05598704565289875
11043806,RGB,1.3396,0.0533,24.1213,0.432,1.7801,0.0038,4235.1626,37.6057,-0.0099,0.058,0.0438,0.022,0.0216,0.027553389413852193,0.216,0.03009139345661304,-0.1944,0.04267908741855176
11043831,RC,1.2551,0.0517,10.8268,0.2012,2.4705,0.004,4719.135,43.6706,0.0418,0.058,0.0176,0.022,-0.0236,0.032397941398705325,0.2535,0.03632654705573106,-0.2771,0.05091021046292766
11043832,RGB,1.5603,0.0652,9.4286,0.1761,2.6841,0.0042,4721.49,43.44,0.0659,0.058,0.0001,0.022,-0.0884,0.031792372400598685,0.2707,0.036055453420986795,-0.3591,0.05027488982499288
11043905,RGB,1.112,0.0465,9.8185,0.1836,2.5009,0.0045,4637.787,50.1583,-0.136,0.058,0.0542,0.022,-0.0305,0.0626763913040374,0.1827,0.06424919143439001,-0.2132,0.09390396742427616
11043952,RGB,1.1462,0.0478,8.9395,0.1668,2.5964,0.0045,4801.27,52.1845,-0.3607,0.058,0.0797,0.022,0.0378,0.08023789224913001,0.1201,0.07970152861481292,-0.0823,0.11832179113014483
11045572,RGB,1.4947,0.0576,8.9753,0.1556,2.7083,0.0038,4671.069,42.5962,0.1149,0.058,-0.0091,0.022,-0.0761,0.02997566540627876,0.4046,0.0338867043430327,-0.4807,0.04731783547581279
11046821,RC,1.0926,0.0449,10.709,0.1987,2.4197,0.0045,4823.6216,54.4718,-0.1599,0.058,0.065,0.022,-0.0212,0.05843740831729092,0.1934,0.060996067817458866,-0.21459999999999999,0.08837220532029455
11046878,RC,1.2862,0.05,11.0768,0.1959,2.4613,0.0041,4683.967,50.1355,0.0968,0.058,0.0188,0.022,-0.0168,0.04269261436651823,0.307,0.046628105176013,-0.3238,0.06613141778013429
11068380,RGB,1.1175,0.043,6.941,0.1202,2.8052,0.0045,4710.478,57.0757,-0.0905,0.058,0.0905,0.022,-0.0241,0.0626763913040374,0.041,0.06479137870387854,-0.0651,0.09430984475415814
11068521,RC,1.4558,0.0597,11.8999,0.2207,2.4528,0.0041,4879.4546,47.3415,-0.1935,0.058,0.0435,0.022,-0.1792,0.04269261436651823,0.323,0.046899198810757256,-0.5022,0.06633934106301106
11072470,RC,1.0741,0.0419,10.6064,0.1878,2.4207,0.0041,4594.4165,49.4757,0.1545,0.058,0.0062,0.022,0.0325,0.05268450283527781,0.1574,0.05557419512257364,-0.12490000000000001,0.08011206707080787
11073297,RGB,1.0973,0.0461,8.2651,0.1548,2.6456,0.0041,4521.7744,39.9797,0.2585,0.058,0.0401,0.022,0.0374,0.025131113421425627,0.2567,0.028735925282891733,-0.2193,0.039923924982630685
11073377,RGB,1.2225,0.0476,13.6785,0.2385,2.2488,0.0037,4301.005,37.4121,0.2428,0.058,0.0458,0.022,0.0577,0.02361719092615902,0.2514,0.026567176204937638,-0.1937,0.03717880621218046
11073623,RC,1.2056,0.0468,10.9496,0.1935,2.4432,0.0038,4737.334,44.4012,-0.0449,0.058,0.0606,0.022,-0.0607,0.044509321360838155,0.3348,0.04825466698447857,-0.39549999999999996,0.06867192528505006
11075808,RGB,1.352,0.0523,10.9843,0.1908,2.4882,0.0039,4512.4,41.8084,0.29,0.058,-0.0054,0.022,-0.0543,0.03148958790154536,0.2099,0.03469998524726549,-0.2642,0.049013863759826914
11075908,RC,1.3134,0.0509,10.8763,0.192,2.4862,0.0038,4812.5107,45.7381,-0.1183,0.058,0.033,0.022,-0.0877,0.03845363137977174,0.2118,0.04283279428959334,-0.2995,0.060206852694048706
11076453,RGB,1.5357,0.0642,10.1153,0.189,2.6161,0.0045,4692.552,51.1104,-0.0124,0.058,0.0799,0.022,-0.0003,0.05904297731539755,0.266,0.061538255086947394,-0.26630000000000004,0.0892203291806438
11080639,RGB,1.2915,0.0499,8.8907,0.1543,2.653,0.0038,4578.5024,40.9159,0.1878,0.058,0.0337,0.022,0.0391,0.02694782041574555,0.2281,0.03063358072610156,-0.189,0.04267014699908113
11080937,RC,1.1383,0.0445,14.0573,0.2493,2.2012,0.0037,4509.9644,40.5393,0.0966,0.058,0.0311,0.022,0.0417,0.02815895841195883,0.1999,0.03171795526507861,-0.1582,0.04436089274283424
11081517,RC,1.3124,0.0509,10.9445,0.1934,2.4805,0.0038,4765.5845,44.4068,-0.0006,0.058,0.0281,0.022,-0.054,0.034214648393025245,0.2069,0.03849529613368515,-0.2609,0.05386698876163386
11081838,RC,1.0631,0.0414,11.0226,0.1952,2.3828,0.0037,4592.345,41.4385,0.1252,0.058,0.0213,0.022,0.0263,0.028461742911012156,0.1963,0.03226014253456713,-0.17,0.04499395591954648
11083701,RC,1.1405,0.0443,11.1898,0.1979,2.4002,0.0037,4686.0396,43.1754,-0.0199,0.058,0.0251,0.022,-0.0116,0.033306294895865285,0.2194,0.037139827959963845,-0.231,0.05217897740012402
11084022,RGB,1.3444,0.0518,10.1848,0.1766,2.5521,0.0038,4656.817,42.8452,-0.0448,0.058,0.0155,0.022,-0.1027,0.033306294895865285,0.3063,0.037139827959963845,-0.40900000000000003,0.05217897740012402
11084086,RC,1.2388,0.048,10.7954,0.1905,2.4673,0.0038,4864.9243,46.8874,-0.1986,0.058,0.0524,0.022,-0.1174,0.04238982986746491,0.2468,0.046628105176013,-0.36419999999999997,0.06591610109044668
11084377,RC,1.1115,0.0458,10.6716,0.1983,2.4302,0.004,4715.6035,44.3547,0.034,0.058,0.0349,0.022,0.0593,0.033911863893971925,0.1828,0.03822420249894089,-0.1235,0.053444206202413316
11084620,RC,1.7119,0.0668,15.0609,0.2669,2.3186,0.0036,4561.918,39.9207,0.3507,0.058,-0.0094,0.022,0.0023,0.023919975425212344,0.3561,0.027651550743914687,-0.3538,0.03823451478258159
